-2.00000000e+00 -1.08541544e-02 -2.00000000e+00 -9.14584558e-01 
-1.99000000e+00 -1.08451446e-02 -1.99000000e+00 -9.05485540e-01 
-1.98000000e+00 -1.08361347e-02 -1.98000000e+00 -8.96386529e-01 
-1.97000000e+00 -1.08271248e-02 -1.97000000e+00 -8.87287520e-01 
-1.96000000e+00 -1.08181148e-02 -1.96000000e+00 -8.78188515e-01 
-1.95000000e+00 -1.08091048e-02 -1.95000000e+00 -8.69089515e-01 
-1.94000000e+00 -1.08000948e-02 -1.94000000e+00 -8.59990520e-01 
-1.93000000e+00 -1.07910847e-02 -1.93000000e+00 -8.50891530e-01 
-1.92000000e+00 -1.07820745e-02 -1.92000000e+00 -8.41792546e-01 
-1.91000000e+00 -1.07730643e-02 -1.91000000e+00 -8.32693567e-01 
-1.90000000e+00 -1.07640541e-02 -1.90000000e+00 -8.23594594e-01 
-1.89000000e+00 -1.07550437e-02 -1.89000000e+00 -8.14495628e-01 
-1.88000000e+00 -1.07460333e-02 -1.88000000e+00 -8.05396668e-01 
-1.87000000e+00 -1.07370228e-02 -1.87000000e+00 -7.96297717e-01 
-1.86000000e+00 -1.07280123e-02 -1.86000000e+00 -7.87198773e-01 
-1.85000000e+00 -1.07190016e-02 -1.85000000e+00 -7.78099837e-01 
-1.84000000e+00 -1.07099909e-02 -1.84000000e+00 -7.69000911e-01 
-1.83000000e+00 -1.07009801e-02 -1.83000000e+00 -7.59901994e-01 
-1.82000000e+00 -1.06919691e-02 -1.82000000e+00 -7.50803087e-01 
-1.81000000e+00 -1.06829581e-02 -1.81000000e+00 -7.41704192e-01 
-1.80000000e+00 -1.06739469e-02 -1.80000000e+00 -7.32605308e-01 
-1.79000000e+00 -1.06649356e-02 -1.79000000e+00 -7.23506438e-01 
-1.78000000e+00 -1.06559242e-02 -1.78000000e+00 -7.14407581e-01 
-1.77000000e+00 -1.06469126e-02 -1.77000000e+00 -7.05308738e-01 
-1.76000000e+00 -1.06379009e-02 -1.76000000e+00 -6.96209912e-01 
-1.75000000e+00 -1.06288890e-02 -1.75000000e+00 -6.87111103e-01 
-1.74000000e+00 -1.06198769e-02 -1.74000000e+00 -6.78012313e-01 
-1.73000000e+00 -1.06108646e-02 -1.73000000e+00 -6.68913542e-01 
-1.72000000e+00 -1.06018521e-02 -1.72000000e+00 -6.59814793e-01 
-1.71000000e+00 -1.05928393e-02 -1.71000000e+00 -6.50716068e-01 
-1.70000000e+00 -1.05838263e-02 -1.70000000e+00 -6.41617369e-01 
-1.69000000e+00 -1.05748130e-02 -1.69000000e+00 -6.32518697e-01 
-1.68000000e+00 -1.05657994e-02 -1.68000000e+00 -6.23420055e-01 
-1.67000000e+00 -1.05567855e-02 -1.67000000e+00 -6.14321447e-01 
-1.66000000e+00 -1.05477713e-02 -1.66000000e+00 -6.05222874e-01 
-1.65000000e+00 -1.05387566e-02 -1.65000000e+00 -5.96124341e-01 
-1.64000000e+00 -1.05297415e-02 -1.64000000e+00 -5.87025851e-01 
-1.63000000e+00 -1.05207259e-02 -1.63000000e+00 -5.77927409e-01 
-1.62000000e+00 -1.05117098e-02 -1.62000000e+00 -5.68829018e-01 
-1.61000000e+00 -1.05026932e-02 -1.61000000e+00 -5.59730684e-01 
-1.60000000e+00 -1.04936759e-02 -1.60000000e+00 -5.50632414e-01 
-1.59000000e+00 -1.04846579e-02 -1.59000000e+00 -5.41534213e-01 
-1.58000000e+00 -1.04756391e-02 -1.58000000e+00 -5.32436090e-01 
-1.57000000e+00 -1.04666195e-02 -1.57000000e+00 -5.23338053e-01 
-1.56000000e+00 -1.04575989e-02 -1.56000000e+00 -5.14240111e-01 
-1.55000000e+00 -1.04485772e-02 -1.55000000e+00 -5.05142275e-01 
-1.54000000e+00 -1.04395544e-02 -1.54000000e+00 -4.96044558e-01 
-1.53000000e+00 -1.04305303e-02 -1.53000000e+00 -4.86946975e-01 
-1.52000000e+00 -1.04215046e-02 -1.52000000e+00 -4.77849541e-01 
-1.51000000e+00 -1.04124772e-02 -1.51000000e+00 -4.68752276e-01 
-1.50000000e+00 -1.04034480e-02 -1.50000000e+00 -4.59655201e-01 
-1.49000000e+00 -1.03944166e-02 -1.49000000e+00 -4.50558342e-01 
-1.48000000e+00 -1.03853827e-02 -1.48000000e+00 -4.41461728e-01 
-1.47000000e+00 -1.03763461e-02 -1.47000000e+00 -4.32365394e-01 
-1.46000000e+00 -1.03673062e-02 -1.46000000e+00 -4.23269381e-01 
-1.45000000e+00 -1.03582626e-02 -1.45000000e+00 -4.14173736e-01 
-1.44000000e+00 -1.03492148e-02 -1.44000000e+00 -4.05078515e-01 
-1.43000000e+00 -1.03401621e-02 -1.43000000e+00 -3.95983786e-01 
-1.42000000e+00 -1.03311037e-02 -1.42000000e+00 -3.86889630e-01 
-1.41000000e+00 -1.03220386e-02 -1.41000000e+00 -3.77796143e-01 
-1.40000000e+00 -1.03129656e-02 -1.40000000e+00 -3.68703443e-01 
-1.39000000e+00 -1.03038833e-02 -1.39000000e+00 -3.59611671e-01 
-1.38000000e+00 -1.02947900e-02 -1.38000000e+00 -3.50521003e-01 
-1.37000000e+00 -1.02856835e-02 -1.37000000e+00 -3.41431653e-01 
-1.36000000e+00 -1.02765611e-02 -1.36000000e+00 -3.32343890e-01 
-1.35000000e+00 -1.02674195e-02 -1.35000000e+00 -3.23258048e-01 
-1.34000000e+00 -1.02582545e-02 -1.34000000e+00 -3.14174553e-01 
-1.33000000e+00 -1.02490606e-02 -1.33000000e+00 -3.05093944e-01 
-1.32000000e+00 -1.02398308e-02 -1.32000000e+00 -2.96016920e-01 
-1.31000000e+00 -1.02305561e-02 -1.31000000e+00 -2.86944387e-01 
-1.30000000e+00 -1.02212266e-02 -1.30000000e+00 -2.77877336e-01 
-1.29000000e+00 -1.02118434e-02 -1.29000000e+00 -2.68815656e-01 
-1.28000000e+00 -1.02024003e-02 -1.28000000e+00 -2.59759973e-01 
-1.27000000e+00 -1.01928876e-02 -1.27000000e+00 -2.50711237e-01 
-1.26000000e+00 -1.01832946e-02 -1.26000000e+00 -2.41670545e-01 
-1.25000000e+00 -1.01736084e-02 -1.25000000e+00 -2.32639158e-01 
-1.24000000e+00 -1.01638147e-02 -1.24000000e+00 -2.23618530e-01 
-1.23000000e+00 -1.01538967e-02 -1.23000000e+00 -2.14610335e-01 
-1.22000000e+00 -1.01438351e-02 -1.22000000e+00 -2.05616488e-01 
-1.21000000e+00 -1.01336081e-02 -1.21000000e+00 -1.96639189e-01 
-1.20000000e+00 -1.01231905e-02 -1.20000000e+00 -1.87680946e-01 
