-2.00000000e+00 -1.08236567e-02 -2.00000000e+00 -9.17634330e-01 
-1.99000000e+00 -1.08146475e-02 -1.99000000e+00 -9.08535251e-01 
-1.98000000e+00 -1.08056383e-02 -1.98000000e+00 -8.99436173e-01 
-1.97000000e+00 -1.07966290e-02 -1.97000000e+00 -8.90337096e-01 
-1.96000000e+00 -1.07876198e-02 -1.96000000e+00 -8.81238020e-01 
-1.95000000e+00 -1.07786106e-02 -1.95000000e+00 -8.72138945e-01 
-1.94000000e+00 -1.07696013e-02 -1.94000000e+00 -8.63039871e-01 
-1.93000000e+00 -1.07605920e-02 -1.93000000e+00 -8.53940799e-01 
-1.92000000e+00 -1.07515827e-02 -1.92000000e+00 -8.44841728e-01 
-1.91000000e+00 -1.07425734e-02 -1.91000000e+00 -8.35742658e-01 
-1.90000000e+00 -1.07335641e-02 -1.90000000e+00 -8.26643589e-01 
-1.89000000e+00 -1.07245548e-02 -1.89000000e+00 -8.17544523e-01 
-1.88000000e+00 -1.07155454e-02 -1.88000000e+00 -8.08445458e-01 
-1.87000000e+00 -1.07065361e-02 -1.87000000e+00 -7.99346394e-01 
-1.86000000e+00 -1.06975267e-02 -1.86000000e+00 -7.90247333e-01 
-1.85000000e+00 -1.06885173e-02 -1.85000000e+00 -7.81148274e-01 
-1.84000000e+00 -1.06795078e-02 -1.84000000e+00 -7.72049217e-01 
-1.83000000e+00 -1.06704984e-02 -1.83000000e+00 -7.62950162e-01 
-1.82000000e+00 -1.06614889e-02 -1.82000000e+00 -7.53851109e-01 
-1.81000000e+00 -1.06524794e-02 -1.81000000e+00 -7.44752060e-01 
-1.80000000e+00 -1.06434699e-02 -1.80000000e+00 -7.35653013e-01 
-1.79000000e+00 -1.06344603e-02 -1.79000000e+00 -7.26553970e-01 
-1.78000000e+00 -1.06254507e-02 -1.78000000e+00 -7.17454929e-01 
-1.77000000e+00 -1.06164411e-02 -1.77000000e+00 -7.08355892e-01 
-1.76000000e+00 -1.06074314e-02 -1.76000000e+00 -6.99256860e-01 
-1.75000000e+00 -1.05984217e-02 -1.75000000e+00 -6.90157831e-01 
-1.74000000e+00 -1.05894119e-02 -1.74000000e+00 -6.81058807e-01 
-1.73000000e+00 -1.05804021e-02 -1.73000000e+00 -6.71959787e-01 
-1.72000000e+00 -1.05713923e-02 -1.72000000e+00 -6.62860773e-01 
-1.71000000e+00 -1.05623824e-02 -1.71000000e+00 -6.53761764e-01 
-1.70000000e+00 -1.05533724e-02 -1.70000000e+00 -6.44662762e-01 
-1.69000000e+00 -1.05443623e-02 -1.69000000e+00 -6.35563766e-01 
-1.68000000e+00 -1.05353522e-02 -1.68000000e+00 -6.26464778e-01 
-1.67000000e+00 -1.05263420e-02 -1.67000000e+00 -6.17365797e-01 
-1.66000000e+00 -1.05173317e-02 -1.66000000e+00 -6.08266826e-01 
-1.65000000e+00 -1.05083214e-02 -1.65000000e+00 -5.99167863e-01 
-1.64000000e+00 -1.04993109e-02 -1.64000000e+00 -5.90068911e-01 
-1.63000000e+00 -1.04903003e-02 -1.63000000e+00 -5.80969970e-01 
-1.62000000e+00 -1.04812896e-02 -1.62000000e+00 -5.71871042e-01 
-1.61000000e+00 -1.04722787e-02 -1.61000000e+00 -5.62772128e-01 
-1.60000000e+00 -1.04632677e-02 -1.60000000e+00 -5.53673228e-01 
-1.59000000e+00 -1.04542565e-02 -1.59000000e+00 -5.44574346e-01 
-1.58000000e+00 -1.04452452e-02 -1.58000000e+00 -5.35475481e-01 
-1.57000000e+00 -1.04362336e-02 -1.57000000e+00 -5.26376637e-01 
-1.56000000e+00 -1.04272218e-02 -1.56000000e+00 -5.17277816e-01 
-1.55000000e+00 -1.04182098e-02 -1.55000000e+00 -5.08179021e-01 
-1.54000000e+00 -1.04091975e-02 -1.54000000e+00 -4.99080253e-01 
-1.53000000e+00 -1.04001848e-02 -1.53000000e+00 -4.89981518e-01 
-1.52000000e+00 -1.03911718e-02 -1.52000000e+00 -4.80882818e-01 
-1.51000000e+00 -1.03821584e-02 -1.51000000e+00 -4.71784158e-01 
-1.50000000e+00 -1.03731446e-02 -1.50000000e+00 -4.62685543e-01 
-1.49000000e+00 -1.03641302e-02 -1.49000000e+00 -4.53586979e-01 
-1.48000000e+00 -1.03551153e-02 -1.48000000e+00 -4.44488473e-01 
-1.47000000e+00 -1.03460997e-02 -1.47000000e+00 -4.35390034e-01 
-1.46000000e+00 -1.03370833e-02 -1.46000000e+00 -4.26291670e-01 
-1.45000000e+00 -1.03280661e-02 -1.45000000e+00 -4.17193393e-01 
-1.44000000e+00 -1.03190478e-02 -1.44000000e+00 -4.08095216e-01 
-1.43000000e+00 -1.03100285e-02 -1.43000000e+00 -3.98997155e-01 
-1.42000000e+00 -1.03010077e-02 -1.42000000e+00 -3.89899228e-01 
-1.41000000e+00 -1.02919854e-02 -1.41000000e+00 -3.80801458e-01 
-1.40000000e+00 -1.02829613e-02 -1.40000000e+00 -3.71703872e-01 
-1.39000000e+00 -1.02739350e-02 -1.39000000e+00 -3.62606504e-01 
-1.38000000e+00 -1.02649061e-02 -1.38000000e+00 -3.53509392e-01 
-1.37000000e+00 -1.02558741e-02 -1.37000000e+00 -3.44412588e-01 
-1.36000000e+00 -1.02468385e-02 -1.36000000e+00 -3.35316153e-01 
-1.35000000e+00 -1.02377984e-02 -1.35000000e+00 -3.26220163e-01 
-1.34000000e+00 -1.02287528e-02 -1.34000000e+00 -3.17124717e-01 
-1.33000000e+00 -1.02197006e-02 -1.33000000e+00 -3.08029938e-01 
-1.32000000e+00 -1.02106402e-02 -1.32000000e+00 -2.98935984e-01 
-1.31000000e+00 -1.02015694e-02 -1.31000000e+00 -2.89843065e-01 
-1.30000000e+00 -1.01924855e-02 -1.30000000e+00 -2.80751452e-01 
-1.29000000e+00 -1.01833849e-02 -1.29000000e+00 -2.71661508e-01 
-1.28000000e+00 -1.01742659e-02 -1.28000000e+00 -2.62573411e-01 
-1.27000000e+00 -1.01651279e-02 -1.27000000e+00 -2.53487207e-01 
-1.26000000e+00 -1.01559678e-02 -1.26000000e+00 -2.44403222e-01 
-1.25000000e+00 -1.01467816e-02 -1.25000000e+00 -2.35321836e-01 
-1.24000000e+00 -1.01375651e-02 -1.24000000e+00 -2.26243493e-01 
-1.23000000e+00 -1.01283129e-02 -1.23000000e+00 -2.17168713e-01 
-1.22000000e+00 -1.01190190e-02 -1.22000000e+00 -2.08098104e-01 
-1.21000000e+00 -1.01096763e-02 -1.21000000e+00 -1.99032373e-01 
-1.20000000e+00 -1.01002765e-02 -1.20000000e+00 -1.89972351e-01 
-1.19000000e+00 -1.00908100e-02 -1.19000000e+00 -1.80919000e-01 
-1.18000000e+00 -1.00812655e-02 -1.18000000e+00 -1.71873447e-01 
-1.17000000e+00 -1.00716300e-02 -1.17000000e+00 -1.62836998e-01 
-1.16000000e+00 -1.00618882e-02 -1.16000000e+00 -1.53811176e-01 
-1.15000000e+00 -1.00520226e-02 -1.15000000e+00 -1.44797743e-01 
-1.14000000e+00 -1.00420126e-02 -1.14000000e+00 -1.35798743e-01 
-1.13000000e+00 -1.00318346e-02 -1.13000000e+00 -1.26816537e-01 
-1.12000000e+00 -1.00214615e-02 -1.12000000e+00 -1.17853848e-01 
-1.11000000e+00 -1.00108619e-02 -1.11000000e+00 -1.08913807e-01 
-1.10000000e+00 -1.00000000e-02 -1.10000000e+00 -9.99999998e-02 
-1.09000000e+00 -9.98883477e-03 -1.09000000e+00 -9.11165228e-02 
-1.08000000e+00 -9.97731970e-03 -1.08000000e+00 -8.22680298e-02 
-1.07000000e+00 -9.96540216e-03 -1.07000000e+00 -7.34597840e-02 
-1.06000000e+00 -9.95302297e-03 -1.06000000e+00 -6.46977026e-02 
-1.05000000e+00 -9.94011607e-03 -1.05000000e+00 -5.59883928e-02 
-1.04000000e+00 -9.92660824e-03 -1.04000000e+00 -4.73391763e-02 
-1.03000000e+00 -9.91241905e-03 -1.03000000e+00 -3.87580954e-02 
-1.02000000e+00 -9.89746105e-03 -1.02000000e+00 -3.02538954e-02 
-1.01000000e+00 -9.88164021e-03 -1.01000000e+00 -2.18359790e-02 
-1.00000000e+00 -9.86485674e-03 -1.00000000e+00 -1.35143262e-02 
-9.90000000e-01 -9.84700624e-03 -9.90000000e-01 -5.29937639e-03 
-9.80000000e-01 -9.82798128e-03 -9.80000000e-01  2.79812797e-03 
-9.70000000e-01 -9.80767335e-03 -9.70000000e-01  1.07673354e-02 
-9.60000000e-01 -9.78597512e-03 -9.60000000e-01  1.85975116e-02 
-9.50000000e-01 -9.76278288e-03 -9.50000000e-01  2.62782879e-02 
-9.40000000e-01 -9.73799920e-03 -9.40000000e-01  3.37999196e-02 
-9.30000000e-01 -9.71153539e-03 -9.30000000e-01  4.11535391e-02 
-9.20000000e-01 -9.68331386e-03 -9.20000000e-01  4.83313856e-02 
-9.10000000e-01 -9.65326998e-03 -9.10000000e-01  5.53269979e-02 
-9.00000000e-01 -9.62135356e-03 -9.00000000e-01  6.21353565e-02 
-8.90000000e-01 -9.58752967e-03 -8.90000000e-01  6.87529667e-02 
-8.80000000e-01 -9.55177881e-03 -8.80000000e-01  7.51778815e-02 
-8.70000000e-01 -9.51409665e-03 -8.70000000e-01  8.14096650e-02 
-8.60000000e-01 -9.47449305e-03 -8.60000000e-01  8.74493054e-02 
-8.50000000e-01 -9.43299086e-03 -8.50000000e-01  9.32990860e-02 
-8.40000000e-01 -9.38962429e-03 -8.40000000e-01  9.89624289e-02 
-8.30000000e-01 -9.34443721e-03 -8.30000000e-01  1.04443721e-01 
-8.20000000e-01 -9.29748136e-03 -8.20000000e-01  1.09748136e-01 
-8.10000000e-01 -9.24881457e-03 -8.10000000e-01  1.14881457e-01 
-8.00000000e-01 -9.19849919e-03 -8.00000000e-01  1.19849919e-01 
-7.90000000e-01 -9.14660053e-03 -7.90000000e-01  1.24660053e-01 
-7.80000000e-01 -9.09318562e-03 -7.80000000e-01  1.29318562e-01 
-7.70000000e-01 -9.03832209e-03 -7.70000000e-01  1.33832209e-01 
-7.60000000e-01 -8.98207728e-03 -7.60000000e-01  1.38207728e-01 
-7.50000000e-01 -8.92451748e-03 -7.50000000e-01  1.42451748e-01 
-7.40000000e-01 -8.86570738e-03 -7.40000000e-01  1.46570738e-01 
